34206000,3268700,100,Z,@F,0
34207000,3268700,100,Q,@F,0
34207000,3268000,100,D,,0
34207000,3268600,100,Q,@F,0
34208000,3268600,100,Z,@F,0
34208000,3268600,100,Z,@F,0
34208000,3268700,100,Z,@F,0
34208000,3268000,100,Q,@F,0
34208000,3268000,200,Q,@F,0
34208000,3267700,100,D,,0
34208000,3268000,100,Q,@F,0
34209000,3268000,100,D,,0
34209000,3268000,100,Q,@F,0
34209000,3268000,100,Q,@F,0
34209000,3268300,100,D,,0
34209000,3268100,100,Q,@F,0
34209000,3268000,100,Q,@F,0
34209000,3268000,100,Q,@F,0
34210000,3268400,100,Q,@F,0
34210000,3268500,100,Q,,0
34210000,3268500,100,D,@F,0
34210000,3268400,100,P,,0
34210000,3268000,100,Q,@F,0
34211000,3268000,100,D,,0
34211000,3268500,100,D,@F,0
34211000,3268500,100,P,,0
34211000,3268500,100,P,,0
34211000,3268400,100,Q,,0
34211000,3268000,100,D,,0
34211000,3268000,100,Q,@F,0
34211000,3268000,100,Q,@F,0
34211000,3268000,100,Q,@F,0
34211000,3268000,200,Q,@F,0
34212000,3268500,100,D,,0
34212000,3268100,100,Q,@F,0
34213000,3268500,100,D,,0
34213000,3267900,200,D,,0
34213000,3268500,100,Q,@F,0
34213000,3268500,100,D,@F,0
34214000,3269000,1100,D,@,0
34214000,3268300,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268000,100,Q,@F,0
34214000,3268300,100,P,@F,0
34215000,3268500,100,Q,@F,0
34215000,3268500,100,Q,@F,0
34215000,3268500,100,Q,@F,0
34215000,3268500,100,Q,@F,0
34215000,3268500,100,Q,,0
34215000,3268400,100,P,@F,0
34215000,3268400,100,P,@F,0
34215000,3268500,100,P,@F,0
34215000,3268300,100,Q,@F,0
34215000,3268200,100,Q,@F,0
34215000,3268200,100,Q,@F,0
34215000,3268200,100,Q,@F,0
34216000,3269300,100,Q,@F,0
34216000,3269600,228,Q,@F,0
34216000,3269600,100,Z,@F,0
34216000,3269600,100,Q,@F,0
34216000,3269600,100,Z,@F,0
34216000,3269700,100,Q,@F,0
34216000,3269900,100,Q,@F,0
34216000,3269900,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,200,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269600,100,Q,@F,0
34217000,3269400,100,Q,,0
34217000,3268800,335,D,,0
34217000,3268800,100,Q,@F,0
34217000,3268800,100,Q,@F,0
34217000,3269400,100,Q,@F,0
34217000,3269800,100,Y,@F,0
34217000,3269700,100,B,@F,0
34217000,3269700,100,Y,@F,0
34217000,3269700,100,P,@F,0
34217000,3269800,100,P,@F,0
34217000,3269600,100,P,@F,0
34217000,3269600,100,P,@F,0
34218000,3269700,100,D,,0
34218000,3269700,100,D,,0
34218000,3269700,100,D,,0
34218000,3269600,100,P,@F,0
34218000,3269700,100,P,@F,0
34218000,3269700,200,P,@F,0
34218000,3269700,100,P,@F,0
34218000,3269900,100,Q,,0
34218000,3269900,148,Q,,0
34218000,3269900,100,K,,0
34218000,3270000,100,Z,@F,0
34218000,3270000,100,K,,0
34218000,3270000,100,K,,0
34218000,3270000,152,Q,@F,0
34218000,3270000,100,Q,@F,0
34218000,3269500,100,Q,@F,0
34218000,3270000,100,D,,0
34218000,3269400,132,P,,0
34218000,3269400,568,P,,0
34218000,3270000,200,Q,@F,0
34219000,3270000,201,Q,@F,0
34219000,3270000,250,Q,@F,0
34219000,3270000,250,Q,@F,0
34219000,3270000,105,Q,@F,0
34219000,3270000,105,Q,@F,0
34220000,3270000,415,Q,@F,0
34220000,3270000,585,Q,,0
34220000,3270000,100,Q,,0
34220000,3270100,100,Q,@F,0
34220000,3270100,100,Z,@F,0
34220000,3270100,100,Z,@F,0
34220000,3270000,100,D,,0
34220000,3270100,100,P,,0
34220000,3271300,100,Q,@F,0
34220000,3271300,100,Q,@F,0
34220000,3270800,100,Q,@F,0
34220000,3270900,100,Q,,0
34220000,3270800,100,Q,@F,0
34221000,3271500,100,Q,@F,0
34221000,3271500,450,Q,@F,0
34221000,3271500,100,Q,@F,0
34221000,3271500,100,Q,@F,0
34221000,3271700,100,Q,@F,0
34221000,3271700,100,Q,@F,0
34221000,3271700,100,Q,@F,0
34221000,3271700,100,Q,@F,0
34221000,3271700,150,Q,,0
34221000,3271700,250,Q,,0
34221000,3271700,200,Q,,0
34221000,3272000,100,Q,,0
34221000,3272000,176,Q,,0
34222000,3272200,100,K,,0
34222000,3272300,100,Q,,0
34222000,3273100,100,Y,,0
34222000,3272000,100,J,,0
34222000,3273200,100,J,,0
34222000,3273100,100,P,,0
34222000,3273200,100,P,,0
34222000,3273200,100,P,,0
34222000,3273300,100,B,,0
34223000,3273000,100,Q,@F,0
34223000,3273300,100,Y,,0
34223000,3271800,100,J,,0
34223000,3273200,100,J,,0
34224000,3273300,100,D,,0
34224000,3273200,100,D,,0
34224000,3271800,100,J,,0
34225000,3273300,100,D,,0
34225000,3273300,200,D,,0
34225000,3273200,100,P,,0
34225000,3272800,300,Q,@F,0
34225000,3273100,100,K,,0
34225000,3273200,200,K,@F,0
34225000,3273200,171,K,,0
34225000,3272800,300,D,,0
34225000,3273100,100,D,,0
34225000,3273200,200,D,,0
34225000,3273200,171,D,,0
34225000,3273200,300,K,,0
34225000,3273200,100,K,,0
34225000,3273200,300,D,,0
34225000,3273200,100,D,,0
34225000,3272800,300,Q,,0
34225000,3273300,100,Y,,0
34225000,3272800,200,Q,,0
34225000,3272800,100,Q,,0
34225000,3273200,215,K,@F,0
34225000,3273200,215,D,,0
34225000,3272500,226,D,,0
34225000,3272800,100,Q,,0
34225000,3272800,100,Q,,0
34225000,3273200,100,D,,0
34225000,3273200,100,J,,0
34225000,3273200,100,D,,0
34225000,3273200,100,D,,0
34225000,3273100,200,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273100,100,K,@F,0
34225000,3273200,300,D,,0
34226000,3272800,100,Q,@F,0
34228000,3271900,100,D,,0
34228000,3271800,100,D,,0
34228000,3271800,100,D,,0
34228000,3271800,100,D,,0
34228000,3271800,100,D,,0
34228000,3273200,100,D,,0
34228000,3273200,100,D,,0
34228000,3272800,100,Q,@F,0
34228000,3272800,100,Q,@F,0
34228000,3272800,100,Q,@F,0
34228000,3272800,100,Q,@F,0
34228000,3272800,100,Q,@F,0
34228000,3272800,100,Q,@F,0
34228000,3273100,100,Q,@F,0
34228000,3273200,100,Q,@F,0
34228000,3273200,100,Q,@F,0
34228000,3273200,100,Q,@F,0
34228000,3273200,100,Q,@F,0
34228000,3273300,100,Q,@F,0
34228000,3273200,100,D,,0
34228000,3272700,200,P,@F,0
34229000,3272500,100,Q,@F,0
34229000,3272700,100,Q,,0
34229000,3272700,100,P,@F,0
34229000,3272700,100,P,,0
34229000,3272700,1300,P,,0
34229000,3272600,100,Y,@F,0
34229000,3272900,200,P,,0
34229000,3272000,100,B,@F,0
34229000,3272800,100,P,,0
34229000,3272900,200,P,,0
34230000,3272000,100,P,,0
34230000,3271900,200,Z,@F,0
34230000,3271900,157,Z,,0
34230000,3271900,168,Z,,0
34230000,3272000,435,D,,0
34230000,3272700,100,Z,@F,0
34230000,3272900,100,Y,@F,0
34230000,3272900,100,Y,@F,0
34230000,3272900,100,Z,@F,0
34230000,3272700,100,P,@F,0
34230000,3272700,100,P,@F,0
34230000,3272800,100,P,@F,0
34230000,3272900,385,P,@F,0
34230000,3272900,215,P,@F,0
34231000,3273000,100,K,,0
34231000,3272900,100,Q,,0
34231000,3272900,100,Q,,0
34231000,3272900,200,Q,@F,0
34231000,3272900,200,Q,@F,0
34231000,3273400,100,Q,@F,0
34231000,3273400,100,Q,@F,0
34231000,3273400,280,Q,@F,0
34231000,3272300,100,D,,0
34232000,3273400,100,Q,@F,0
34232000,3273400,100,Q,@F,0
34232000,3273400,100,Q,,0
34232000,3273400,680,Q,,0
34232000,3273400,100,Q,@F,0
34232000,3269400,500,D,,0
34232000,3273900,200,P,@F,0
34232000,3273900,200,P,@F,0
34232000,3273900,200,P,@F,0
34232000,3274000,100,K,@F,0
34232000,3274800,100,Q,@F,0
34232000,3274800,200,Q,@F,0
34233000,3273700,100,D,,0
34233000,3274000,100,K,,0
34233000,3273900,100,K,,0
34233000,3273700,100,D,,0
34233000,3273800,100,D,,0
34233000,3273700,100,D,,0
34233000,3273800,100,D,,0
34233000,3274000,100,Z,,0
34233000,3274000,100,Z,,0
34233000,3273800,100,Z,,0
34233000,3273700,100,J,,0
34233000,3273700,100,J,,0
34233000,3273700,100,Y,@F,0
34233000,3273700,100,Y,@F,0
34233000,3273600,100,Q,@F,0
34233000,3273600,200,Q,@F,0
34233000,3273600,200,Q,@F,0
34233000,3273700,100,Q,,0
34234000,3273000,500,D,,0
34234000,3273000,200,Q,@F,0
34234000,3273200,100,D,,0
34235000,3272700,100,Q,@F,0
34235000,3272700,100,Q,@F,0
34236000,3272700,100,K,,0
34236000,3273400,100,P,,0
34236000,3273700,200,D,,0
34236000,3273400,100,Q,@F,0
34236000,3273400,200,Q,@F,0
34236000,3273500,100,Q,@F,0
34236000,3273600,100,Q,@F,0
34238000,3272800,100,J,@F,0
34238000,3273300,1100,D,@,0
34238000,3272800,100,Q,@F,0
34238000,3272800,300,Q,,0
34239000,3272800,200,P,,0
34239000,3272800,400,P,,0
34240000,3273600,100,D,,0
34240000,3273600,100,D,,0
34240000,3273700,200,D,,0
34241000,3272800,300,K,,0
34241000,3273000,100,Z,@F,0
34241000,3272700,100,Q,@F,0
34241000,3272600,100,P,,0
34242000,3273500,100,J,@F,0
34243000,3273700,800,Q,,0
34243000,3273700,100,D,,0
34243000,3273000,100,Q,@F,0
34243000,3273600,100,Q,@F,0
34243000,3273600,100,Q,@F,0
34243000,3273600,500,Q,@F,0
34244000,3273400,500,D,,0
34244000,3273100,300,Q,@F,0
34244000,3273000,300,Q,@F,0
34244000,3273100,200,D,@F,0
34244000,3272900,100,Q,@F,0
34244000,3273100,100,J,@F,0
34244000,3272600,100,Q,@F,0
34244000,3272600,100,Z,,0
34244000,3272600,100,Z,,0
34244000,3272600,100,Y,@F,0
34244000,3272500,100,Q,@F,0
34245000,3273600,100,P,,0
34245000,3273600,100,B,@F,0
34245000,3272500,100,Z,,0
34245000,3273000,100,D,,0
34246000,3272400,100,D,,0
34246000,3272400,100,D,,0
34247000,3272400,100,Z,@F,0
34247000,3272100,100,Q,@F,0
34247000,3272900,100,Q,@F,0
34247000,3273000,100,Q,@F,0
34247000,3273000,100,Z,,0
34247000,3273000,100,Q,@F,0
34248000,3273300,100,Z,,0
34248000,3273300,100,Z,,0
34248000,3273300,100,Z,,0
34248000,3273300,100,Z,@F,0
34248000,3273700,150,D,,0
34249000,3273700,100,D,,0
34249000,3273700,200,Q,@F,0
34249000,3273600,200,D,,0
34250000,3273700,100,Q,@F,0
34250000,3273400,100,Z,,0
34250000,3273300,100,Z,,0
34250000,3273300,100,Z,,0
34251000,3273300,151,Z,,0
34251000,3273000,100,D,,0
34251000,3273000,100,Q,,0
34252000,3272700,100,C,@F,0
34252000,3272500,100,D,,0
34252000,3272500,300,K,,0
34252000,3272500,100,J,,0
34252000,3273000,100,Q,,0
34252000,3273000,100,Q,,0
34253000,3273600,100,D,,0
34253000,3273600,1000,D,,0
34253000,3273300,200,D,,0
34253000,3273400,100,Y,@F,0
34253000,3273300,100,Y,@F,0
34254000,3273300,100,Q,@F,0
34254000,3273300,100,Q,@F,0
34254000,3273200,400,D,,0
34254000,3273400,100,Q,@F,0
34254000,3273400,200,Q,@F,0
34254000,3273700,151,Q,@F,0
34254000,3273700,100,Q,@F,0
34254000,3273700,100,Q,@F,0
34254000,3272700,100,Q,@F,0
34254000,3272600,100,Q,@F,0
34254000,3272600,100,Q,@F,0
34254000,3272700,100,Y,@F,0
34254000,3272500,100,Y,@F,0
34254000,3272500,300,K,,0
34254000,3272500,100,K,@F,0
34254000,3272500,100,K,@F,0
34254000,3273400,100,P,@F,0
34254000,3272500,100,K,@F,0
34255000,3273600,100,D,,0
34255000,3273600,100,D,@F,0
34256000,3273700,100,D,,0
34257000,3272800,100,K,,0
34257000,3272800,100,Q,,0
34257000,3272800,100,Q,,0
34257000,3272500,100,K,,0
34257000,3272500,100,K,,0
34257000,3272300,100,Q,@F,0
34257000,3272100,100,Q,@F,0
34257000,3272100,100,Q,@F,0
34257000,3272100,100,Q,@F,0
34257000,3272100,100,Q,@F,0
34257000,3272200,100,Y,@F,0
34257000,3272100,200,Q,@F,0
34257000,3272100,357,P,,0
34257000,3272100,100,D,,0
34257000,3273100,100,B,@F,0
34257000,3273100,100,B,@F,0
34257000,3273000,100,J,@F,0
34258000,3272600,100,P,,0
34258000,3273300,100,Y,@F,0
34258000,3273200,100,D,,0
34258000,3272000,500,D,,0
34259000,3271900,100,Q,,0
34259000,3271900,100,Q,,0
34260000,3271800,100,Z,@F,0
34260000,3272400,100,Q,,0
34260000,3272600,100,Q,,0
34260000,3272600,100,Q,,0
34260000,3272600,100,Q,,0
34260000,3271900,100,D,,0
34260000,3271900,100,D,,0
34260000,3271800,100,D,,0
34260000,3271800,200,Q,@F,0
34260000,3271800,100,Q,,0
34260000,3271800,200,Q,,0
34260000,3271200,100,Q,@F,0
34260000,3271800,100,P,@F,0
34260000,3271400,100,Q,@F,0
34260000,3271200,100,Q,,0
34260000,3271200,100,Q,@F,0
34261000,3271300,100,D,@F,0
34261000,3271300,135,K,@F,0
34261000,3271300,100,K,@F,0
34261000,3271300,160,K,,0
34261000,3271400,100,Q,,0
34261000,3271200,100,Q,,0
34261000,3271200,270,Q,,0
34261000,3271300,100,Q,,0
34262000,3271800,100,P,@F,0
34262000,3271200,100,Z,@F,0
34262000,3271300,100,Q,@F,0
34262000,3271200,200,Q,@F,0
34262000,3271200,125,Q,@F,0
34263000,3272000,1100,D,@,0
34263000,3271200,100,Q,@F,0
34263000,3271200,100,Q,@F,0
34263000,3271200,100,Q,,0
34263000,3271200,300,Q,,0
34263000,3271200,100,Q,@F,0
34263000,3271200,100,Q,@F,0
34263000,3271200,100,Q,,0
34263000,3271200,100,Q,@F,0
34264000,3271300,100,Z,@F,0
34264000,3271300,100,Z,@F,0
34264000,3271300,160,Z,,0
34264000,3271300,100,Z,,0
34264000,3271300,100,Z,@F,0
34264000,3271200,100,Q,@F,0
34264000,3271200,100,Q,@F,0
34264000,3271200,100,Q,@F,0
34264000,3271200,147,Q,@F,0
34264000,3271200,100,Q,@F,0
34264000,3271200,200,Q,@F,0
34264000,3271200,100,Q,,0
34264000,3271200,100,Q,,0
34264000,3271200,100,Q,@F,0
34265000,3271200,100,Q,@F,0
34265000,3271200,100,Q,@F,0
34265000,3271200,100,Q,@F,0
34265000,3271300,200,Z,@F,0
34265000,3270800,100,P,,0
34265000,3271300,100,P,@F,0
34265000,3271300,100,Q,@F,0
34265000,3271300,100,Q,@F,0
34265000,3270700,100,D,,0
34266000,3270800,100,J,,0
34266000,3271300,200,Z,@F,0
34266000,3271100,100,Q,@F,0
34266000,3271100,100,Q,@F,0
34266000,3271300,100,Q,@F,0
34266000,3271300,100,Q,@F,0
34266000,3271300,100,Q,@F,0
34266000,3271700,100,Y,@F,0
34266000,3271700,100,P,@F,0
34266000,3271800,100,P,@F,0
34266000,3271800,100,P,@F,0
34266000,3271400,100,Q,@F,0
34266000,3271500,100,Z,@F,0
34266000,3270800,100,B,@F,0
34266000,3271200,100,K,@F,0
34266000,3270900,100,Q,@F,0
34266000,3270800,100,Q,@F,0
34266000,3270700,200,Q,@F,0
34266000,3271200,100,Q,,0
34266000,3271200,100,Z,,0
34267000,3271300,400,Z,,0
34267000,3271300,100,Z,,0
34267000,3271300,109,Z,,0
34267000,3271500,100,Z,@F,0
34267000,3271300,100,D,,0
34267000,3271500,100,D,,0
34267000,3271500,300,Q,@F,0
34267000,3271500,100,Q,@F,0
34267000,3271500,100,Q,@F,0
34267000,3271600,100,Q,@F,0
34267000,3271600,100,Q,@F,0
34267000,3271600,100,Q,@F,0
34267000,3271700,100,Q,@F,0
34267000,3271700,100,Q,@F,0
34267000,3271700,100,Q,@F,0
34267000,3271700,100,Y,@F,0
34267000,3271700,100,Z,@F,0
34267000,3271900,100,Y,@F,0
34267000,3272100,100,Y,@F,0
34267000,3272100,100,B,@F,0
34267000,3272000,100,J,@F,0
34267000,3271800,100,Q,@F,0
34267000,3272100,100,J,@F,0
34267000,3271800,200,Q,@F,0
34267000,3272300,100,J,@F,0
34267000,3272100,100,Z,@F,0
34267000,3272100,100,Z,,0
34267000,3272100,100,Z,@F,0
34267000,3272100,100,Z,,0
34267000,3272100,100,Z,,0
34267000,3271800,100,P,@F,0
34267000,3271800,100,P,@F,0
34267000,3272200,100,P,@F,0
34267000,3272100,100,Z,@F,0
34267000,3272100,100,Q,@F,0
34267000,3272300,100,Q,@F,0
34267000,3272300,100,Q,@F,0
34267000,3271800,200,D,,0
34267000,3271800,100,D,,0
34267000,3271600,100,D,,0
34267000,3271600,100,J,,0
34268000,3271600,100,D,,0
34268000,3271600,100,D,,0
34268000,3271600,100,D,,0
34268000,3271600,100,D,,0
34268000,3271600,100,Y,@F,0
34268000,3272000,200,Q,,0
34268000,3271600,100,J,@F,0
34268000,3271200,100,B,@F,0
34268000,3271300,100,Q,@F,0
34268000,3271400,100,Q,@F,0
34268000,3271400,200,D,,0
34268000,3271200,100,D,,0
34268000,3271300,200,Z,@F,0
34268000,3271300,100,P,@F,0
34268000,3270900,100,B,,0
34268000,3271100,100,D,,0
34268000,3271000,100,K,,0
34268000,3271000,100,K,@F,0
34268000,3271000,700,D,,0
34269000,3270900,100,D,,0
34270000,3270900,100,K,@F,0
34270000,3270800,100,D,,0
34270000,3270800,100,P,@F,0
34270000,3270500,100,Z,@F,0
34270000,3270400,100,Q,@F,0
34270000,3270400,200,Q,,0
34270000,3270400,132,Q,,0
34270000,3270700,100,P,@F,0
34270000,3270500,100,P,@F,0
34271000,3270300,100,D,,0
34271000,3270100,100,Q,@F,0
34271000,3270200,100,P,@F,0
34271000,3270100,100,Q,,0
34271000,3270100,100,K,@F,0
34271000,3270100,100,D,,0
34271000,3270100,100,K,@F,0
34271000,3270000,200,D,,0
34271000,3270400,100,Q,@F,0
34271000,3270400,1138,Q,,0
34271000,3270200,100,K,,0
34271000,3270900,100,Q,@F,0
34271000,3270200,100,D,,0
34271000,3270400,200,P,,0
34272000,3270100,100,Q,@F,0
34272000,3270100,100,B,@F,0
34272000,3270100,100,D,@F,0
34272000,3270000,100,Y,@F,0
34272000,3270000,100,Y,@F,0
34272000,3270000,100,Y,@F,0
34272000,3270000,250,K,@F,0
34272000,3270000,150,K,@F,0
34272000,3270000,350,K,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270100,100,D,,0
34272000,3270200,100,D,,0
34272000,3270000,100,P,@F,0
34272000,3270000,100,P,@F,0
34272000,3270600,100,Q,,0
34272000,3270600,100,Q,,0
34272000,3270700,100,Q,,0
34272000,3270800,100,Q,,0
34272000,3270800,100,Q,,0
34272000,3270800,100,Q,,0
34272000,3270500,100,Q,@F,0
34272000,3270500,100,Q,,0
34272000,3270800,100,D,,0
34272000,3270800,100,D,,0
34272000,3270200,100,D,,0
34272000,3270100,100,D,,0
34272000,3270100,100,D,,0
34272000,3270100,100,D,,0
34272000,3270500,100,D,,0
34272000,3270100,100,D,,0
34272000,3269900,100,B,@F,0
34273000,3271000,100,B,@F,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,900,P,,0
34273000,3269900,100,Q,@F,0
34273000,3269900,100,Q,@F,0
34273000,3269900,100,Q,@F,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,,0
34273000,3270000,100,P,@F,0
34273000,3269900,100,K,@F,0
34274000,3270100,100,D,,0
34274000,3270300,100,D,,0
34274000,3270800,400,D,,0
34274000,3270600,100,B,@F,0
34274000,3270300,100,Y,@F,0
34274000,3270300,100,Y,@F,0
34274000,3270400,100,J,@F,0
34274000,3270500,100,J,@F,0
34274000,3270500,100,J,@F,0
34274000,3270500,100,J,@F,0
34274000,3270500,100,J,@F,0
34274000,3270500,100,Y,@F,0
34275000,3270100,100,D,,0
34275000,3270100,100,D,,0
34276000,3270900,100,D,,0
34276000,3270100,100,Z,@F,0
34276000,3270000,100,P,,0
34276000,3270000,100,Q,@F,0
34276000,3270000,100,Z,@F,0
34276000,3270000,100,K,@F,0
34276000,3270000,200,Q,,0
34276000,3270000,100,Q,,0
34276000,3270000,100,D,,0
34276000,3270600,100,Z,@F,0
34277000,3269900,100,Q,@F,0
34277000,3269800,100,Q,@F,0
34277000,3269800,100,Q,@F,0
34277000,3269800,100,D,@F,0
34277000,3269800,100,Y,@F,0
34278000,3269800,500,D,,0
34278000,3269800,500,D,,0
34279000,3269800,100,D,,0
34279000,3269700,100,D,,0
34279000,3269700,200,Q,,0
34279000,3269700,800,Q,,0
34279000,3269700,500,P,,0
34279000,3269700,100,P,,0
34279000,3269700,100,P,@F,0
34279000,3269600,100,P,@F,0
34279000,3269700,100,D,,0
34279000,3269000,100,D,,0
34279000,3269700,100,D,@F,0
34279000,3269700,100,D,@F,0
34279000,3269700,100,D,@F,0
34279000,3269000,100,B,,0
34279000,3269800,651,D,,0
34279000,3269400,100,P,,0
34279000,3269600,100,P,,0
34279000,3269700,100,P,,0
34279000,3269600,100,P,,0
34279000,3268600,100,Q,,0
34279000,3268500,100,Q,,0
34279000,3269000,100,P,,0
34279000,3269000,100,D,,0
34279000,3268300,100,P,,0
34279000,3269000,1100,D,@,0
34280000,3268000,100,Q,@F,0
34280000,3268000,100,D,@F,0
34280000,3267700,100,Q,@F,0
34280000,3268000,100,P,,0
34280000,3268000,100,P,,0
34281000,3267500,200,Q,@F,0
34281000,3267500,100,Z,,0
34281000,3267000,100,B,@F,0
34281000,3266900,100,Q,@F,0
34281000,3266800,100,Q,@F,0
34281000,3268200,100,K,,0
34281000,3267500,300,P,,0
34283000,3266800,100,Q,@F,0
34283000,3266700,100,Q,@F,0
34283000,3266700,100,Q,@F,0
34283000,3266800,100,Z,,0
34283000,3266700,100,Z,,0
34283000,3266700,100,Q,@F,0
34283000,3266600,100,K,@F,0
34283000,3266600,100,K,,0
34283000,3266300,100,Q,@F,0
34283000,3266700,100,Q,@F,0
34283000,3266700,100,K,@F,0
34283000,3266700,100,K,,0
34283000,3266300,100,Q,@F,0
34283000,3267700,300,D,,0
34283000,3266200,200,Q,@F,0
34283000,3266100,100,Q,@F,0
34283000,3266700,100,D,,0
34284000,3266100,200,P,,0
34284000,3266400,120,D,,0
34285000,3266000,100,K,@F,0
34285000,3265900,100,P,,0
34285000,3265300,100,Q,@F,0
34285000,3265100,120,Q,@F,0
34286000,3265300,100,Q,@F,0
34286000,3265300,200,Q,@F,0
34286000,3266000,100,Y,@F,0
34286000,3266000,100,Y,@F,0
34286000,3266000,100,J,@F,0
34286000,3265000,1889,D,,0
34286000,3265000,100,D,,0
34286000,3265200,100,P,@F,0
34286000,3265200,100,P,,0
34286000,3265200,100,P,@F,0
34286000,3265200,100,Q,@F,0
34286000,3265200,100,Z,@F,0
34286000,3266100,100,D,,0
34286000,3265200,100,Q,@F,0
34286000,3265100,100,Q,@F,0
34286000,3265000,100,Q,@F,0
34286000,3265000,300,Q,@F,0
34286000,3265000,700,Q,@F,0
34286000,3265000,700,Q,@F,0
34286000,3265000,300,Q,@F,0
34286000,3265000,200,Q,@F,0
34286000,3265000,100,Q,@F,0
34286000,3265000,100,B,@F,0
34286000,3265100,100,D,@F,0
34286000,3265000,100,Z,,0
34286000,3265000,100,Z,,0
34286000,3265000,100,P,,0
34286000,3264900,100,K,@F,0
34286000,3264900,100,K,@F,0
34286000,3264900,100,K,@F,0
34287000,3265100,130,Q,@F,0
34287000,3264800,100,K,@F,0
34287000,3266300,120,D,@F,0
34287000,3264500,200,P,@F,0
34287000,3264400,100,Q,@F,0
34287000,3264000,100,K,@F,0
34287000,3263900,100,Q,@F,0
34287000,3263800,100,Q,@F,0
34287000,3263800,100,Q,@F,0
34287000,3263700,100,J,@F,0
34287000,3262800,100,J,@F,0
34288000,3263900,100,P,@F,0
34288000,3264200,100,Q,@F,0
34288000,3263800,100,D,,0
34288000,3264800,100,D,,0
34289000,3263700,114,Q,,0
34289000,3263700,100,Z,,0
34289000,3263700,100,P,,0
34289000,3263500,100,P,,0
34289000,3263500,100,P,,0
34289000,3264500,100,D,,0
34289000,3263800,100,Y,@F,0
34289000,3264500,282,D,,0
34290000,3263800,100,J,@F,0
34290000,3263800,100,J,@F,0
34290000,3263800,189,Q,@F,0
34290000,3263800,100,Q,@F,0
34290000,3263800,100,Q,@F,0
34290000,3263800,100,P,@F,0
34290000,3263400,100,Q,,0
34290000,3262800,100,Y,,0
34290000,3262900,100,B,,0
34290000,3262900,100,Z,,0
34290000,3263600,100,B,@F,0
34290000,3263700,100,B,@F,0
34290000,3262700,100,Y,,0
34290000,3262800,100,J,,0
34290000,3263100,100,P,,0
34290000,3262900,100,P,,0
34290000,3262800,100,P,,0
34290000,3262800,100,P,,0
34290000,3263700,100,B,@F,0
34290000,3263700,100,J,@F,0
34290000,3263700,100,Y,@F,0
34290000,3263500,100,Q,@F,0
34290000,3263500,100,Q,@F,0
34290000,3263600,100,P,@F,0
34290000,3263700,100,P,@F,0
34290000,3263700,100,P,,0
34290000,3263000,100,Q,@F,0
34290000,3263000,100,Q,@F,0
34290000,3263000,100,B,@F,0
34290000,3262900,400,D,@F,0
34290000,3264000,150,D,,0
34291000,3263800,154,Q,@F,0
34291000,3263800,346,Q,@F,0
34291000,3263800,454,Q,@F,0
34291000,3263800,473,Q,,0
34291000,3263800,100,D,@F,0
34292000,3264000,200,Z,@F,0
34292000,3263800,100,P,@F,0
34292000,3263800,100,P,,0
34292000,3264000,200,Z,@F,0
34292000,3264000,100,Z,@F,0
34292000,3263500,250,D,,0
34292000,3264500,100,P,@F,0
34292000,3264300,100,Y,,0
34292000,3264300,100,Y,,0
34293000,3264300,100,Q,@F,0
34293000,3264300,100,Q,@F,0
34293000,3264300,100,P,,0
34293000,3264200,100,Q,@F,0
34293000,3264100,100,Q,@F,0
34293000,3264000,100,J,@F,0
34293000,3264100,100,D,,0
34293000,3263700,100,Q,@F,0
34293000,3263800,100,Y,@F,0
34293000,3263600,100,Q,@F,0
34293000,3263500,100,Q,@F,0
34293000,3264500,100,Q,,0
34293000,3263200,100,Q,@F,0
34293000,3263200,100,Q,@F,0
34293000,3264100,100,D,@F,0
34293000,3263800,100,P,@F,0
34293000,3263700,100,P,@F,0
